day,country,"player size",opportunities,"ad requests",impressions,"fillrate %",revenue,rpm,"impression rpm",cost
2018-11-06,LI,1024x768,1,627,0,0,0,0,0,0
2018-11-06,PL,400x728,6,145,0,0,0,0,0,0
2018-11-06,BH,728x1280,9,1263,0,0,0,0,0,0
2018-11-06,KW,1024x768,2152,391035,134,6.22,.22,.10,1.71,0
2018-11-06,PA,1280x720,57,3663,5,8.77,0,.14,1.64,0
2018-11-06,CR,480x320,148,13399,0,0,0,0,0,0
2018-11-06,AE,728x1280,439,59036,177,40.31,.28,.64,1.60,0
2018-11-06,BD,1280x720,6,2490,0,0,0,0,0,0
2018-11-06,IL,728x1024,3,9,0,0,0,0,0,0
2018-11-06,SS,320x480,53,1418,0,0,0,0,0,0
2018-11-06,US,798x412,0,9,0,0,0,0,0,0
2018-11-06,SN,768x1024,45,4981,0,0,0,0,0,0
2018-11-06,DO,720x1080,1,1354,0,0,0,0,0,0
2018-11-06,IM,1920x1080,696,28127,47,6.75,.07,.11,1.63,.07
2018-11-06,CY,300x250,25,645,0,0,0,0,0,0
2018-11-06,KN,728x1280,1,272,0,0,0,0,0,0
2018-11-06,AM,1920x1080,1,0,0,0,0,0,0,0
2018-11-06,PA,0x0,16,0,0,0,0,0,0,0
2018-11-06,BE,728x1280,55,13409,4,7.27,0,.12,1.68,0
2018-11-06,US,854x480,0,18,0,0,0,0,0,0
2018-11-06,HT,720x1280,1,245,0,0,0,0,0,0
2018-11-06,US,600x250,0,9,0,0,0,0,0,0
2018-11-06,MH,1024x768,6,1309,0,0,0,0,0,0
2018-11-06,AF,480x360,0,18,0,0,0,0,0,0
2018-11-06,TJ,480x320,1,0,0,0,0,0,0,0
2018-11-06,TN,1280x720,2,345,0,0,0,0,0,0
2018-11-06,CY,1280x720,1,199,0,0,0,0,0,0
2018-11-06,KY,728x1024,1,81,0,0,0,0,0,0
2018-11-06,DK,1280x728,3,1518,0,0,0,0,0,0
2018-11-06,SZ,720x1280,2,118,0,0,0,0,0,0
2018-11-06,BT,1280x728,1,54,0,0,0,0,0,0
2018-11-06,CO,92x76,1,0,0,0,0,0,0,0
2018-11-06,MW,480x320,1,0,0,0,0,0,0,0
2018-11-06,BW,728x1280,14,2054,1,7.14,0,.12,1.70,0
2018-11-06,GR,400x728,1,272,0,0,0,0,0,0
2018-11-06,NZ,320x480,3681,327154,27,.73,.04,.01,1.55,.02
2018-11-06,LK,768x1024,174,21427,0,0,0,0,0,0
2018-11-06,TT,0x0,75,0,0,0,0,0,0,0
2018-11-06,US,320x50,16816,158281,30,.17,.07,0,2.57,.06
2018-11-06,ZW,1920x1080,5,599,0,0,0,0,0,0
2018-11-06,FR,1024x768,28488,173145,35,.12,.07,0,2.03,.02
2018-11-06,SE,1280x728,2135,462554,682,31.94,1.31,.61,1.93,0
2018-11-06,PK,1280x728,3,581,0,0,0,0,0,0
2018-11-06,GT,300x250,10113,15745,0,0,0,0,0,0
2018-11-06,LB,320x100,37,409,0,0,0,0,0,0
2018-11-06,KY,1280x720,6,309,0,0,0,0,0,0
2018-11-06,NP,480x320,2,27,0,0,0,0,0,0
2018-11-06,SE,400x720,1,90,0,0,0,0,0,0
2018-11-06,GR,320x480,1005,4699,76,7.56,.20,.19,2.63,.14
2018-11-06,MD,300x250,52,845,0,0,0,0,0,0
2018-11-06,MX,728x1280,7025,1672625,190,2.70,.33,.04,1.74,0
2018-11-06,BR,400x728,59,7890,3,5.08,0,.10,2.00,0
2018-11-06,MN,1920x1080,3,554,0,0,0,0,0,0
2018-11-06,CL,1024x768,586,159927,7,1.19,.01,.02,2.42,0
2018-11-06,GH,720x1280,3,618,0,0,0,0,0,0
2018-11-06,DO,640x480,2,1172,0,0,0,0,0,0
2018-11-06,VI,720x1080,1,236,0,0,0,0,0,0
2018-11-06,TD,320x480,0,145,0,0,0,0,0,0
2018-11-06,IT,360x640,0,63,0,0,0,0,0,0
2018-11-06,LA,728x1024,102,16718,0,0,0,0,0,0
2018-11-06,BY,320x480,194,418,0,0,0,0,0,0
2018-11-06,YE,320x480,122,15836,0,0,0,0,0,0
2018-11-06,MT,728x1024,4,1418,0,0,0,0,0,0
2018-11-06,AR,480x320,3811,124854,2,.05,0,0,2.27,0
2018-11-06,FI,728x1280,3,336,0,0,0,0,0,0
2018-11-06,JP,1024x768,35,2654,0,0,0,0,0,0
2018-11-06,PK,1920x1080,9,1118,0,0,0,0,0,0
2018-11-06,BR,768x1024,29011,5747639,12145,41.86,19.32,.66,1.59,18.85
2018-11-06,KW,300x250,103,2654,0,0,0,0,0,0
2018-11-06,SI,400x728,1,118,0,0,0,0,0,0
2018-11-06,CA,320x50,0,72,0,0,0,0,0,0
2018-11-06,FR,640x360,25,399,0,0,0,0,0,0
2018-11-06,CG,728x1280,1,27,0,0,0,0,0,0
2018-11-06,SE,640x360,113,60809,0,0,0,0,0,0
2018-11-06,SI,720x1280,2,627,0,0,0,0,0,0
2018-11-06,CL,0x0,12,0,0,0,0,0,0,0
2018-11-06,PL,320x100,0,54,0,0,0,0,0,0
2018-11-06,SG,400x728,10,872,0,0,0,0,0,0
2018-11-06,AF,400x728,5,618,0,0,0,0,0,0
2018-11-06,GB,1280x720,247,29754,10,4.04,.01,.07,1.85,0
2018-11-06,AU,570x430,30,3145,0,0,0,0,0,0
2018-11-06,MX,720x1280,7417,1874070,209,2.81,.37,.05,1.78,.05
2018-11-06,BR,728x1280,753,179690,56,7.43,.09,.12,1.64,0
2018-11-06,KE,320x480,320,845,0,0,0,0,0,0
2018-11-06,CL,400x300,0,9,0,0,0,0,0,0
2018-11-06,BH,768x1024,283,26890,138,48.76,.22,.79,1.62,.22
2018-11-06,GR,768x1024,365,81627,0,0,0,0,0,0
2018-11-06,PY,1024x768,46,1645,0,0,0,0,0,0
2018-11-06,GN,320x480,3,27,0,0,0,0,0,0
2018-11-06,MN,728x1024,81,7990,0,0,0,0,0,0
2018-11-06,BM,728x1280,2,172,0,0,0,0,0,0
2018-11-06,KR,320x480,1903,9263,0,0,0,0,0,0
2018-11-06,CH,1280x720,138,14790,45,32.60,.08,.61,1.89,0
2018-11-06,IM,720x1280,64,6563,25,39.06,.04,.65,1.68,.03
2018-11-06,TW,480x320,6543,139781,685,10.46,.87,.13,1.27,.61
2018-11-06,XK,1024x768,2,436,0,0,0,0,0,0
2018-11-06,BD,480x320,31,736,0,0,0,0,0,0
2018-11-06,GA,1024x768,10,999,0,0,0,0,0,0
2018-11-06,GH,0x0,53,45,0,0,0,0,0,0
2018-11-06,PT,400x728,2,372,0,0,0,0,0,0
2018-11-06,SG,0x0,41,0,0,0,0,0,0,0
2018-11-06,SA,300x250,7697,267881,1,.01,0,0,2.00,0
2018-11-06,HK,728x1024,192,160354,35,18.22,.06,.34,1.89,0
2018-11-06,GM,720x1280,5,1645,0,0,0,0,0,0
2018-11-06,JM,728x1280,5,499,0,0,0,0,0,0
2018-11-06,TW,320x50,7,927,0,0,0,0,0,0
2018-11-06,TC,728x1280,1,381,0,0,0,0,0,0
2018-11-06,SI,1920x1080,1,18,0,0,0,0,0,0
2018-11-06,SA,768x1024,16465,2911924,1060,6.43,1.80,.10,1.70,1.68
2018-11-06,GY,0x0,22,0,0,0,0,0,0,0
2018-11-06,GR,720x1280,21,3527,0,0,0,0,0,0
2018-11-06,SI,1280x720,2,372,0,0,0,0,0,0
2018-11-06,LY,728x1280,23,2327,0,0,0,0,0,0
2018-11-06,VU,728x1024,3,1018,0,0,0,0,0,0
2018-11-06,GH,320x480,36,99,0,0,0,0,0,0
2018-11-06,DE,640x360,85,1636,0,0,0,0,0,0
2018-11-06,BJ,728x1024,14,1454,0,0,0,0,0,0
2018-11-06,PS,480x320,2,0,0,0,0,0,0,0
2018-11-06,GM,1280x728,1,0,0,0,0,0,0,0
2018-11-06,FM,400x300,0,527,0,0,0,0,0,0
2018-11-06,VC,1024x768,27,790,0,0,0,0,0,0
2018-11-06,HK,400x728,55,35545,4,7.27,0,.14,1.95,0
2018-11-06,FR,728x1280,189,48127,4,2.11,0,.03,1.62,0
2018-11-06,CG,1024x768,7,1345,0,0,0,0,0,0
2018-11-06,PW,768x1024,16,1763,0,0,0,0,0,0
2018-11-06,IR,320x100,0,63,0,0,0,0,0,0
2018-11-06,NO,311x480,1,0,0,0,0,0,0,0
2018-11-06,IS,300x250,24,327,0,0,0,0,0,0
2018-11-06,EC,480x360,2,63,0,0,0,0,0,0
2018-11-06,US,412x0,1,81,0,0,0,0,0,0
2018-11-06,TN,1280x728,9,4363,0,0,0,0,0,0
2018-11-06,BY,728x1024,2,399,0,0,0,0,0,0
2018-11-06,JO,768x1024,23,1836,0,0,0,0,0,0
2018-11-06,GP,720x1280,2,72,0,0,0,0,0,0
2018-11-06,TW,640x360,199,36118,0,0,0,0,0,0
2018-11-06,ID,728x1280,213,20354,4,1.87,0,.03,1.94,0
2018-11-06,ES,1024x768,531,53481,0,0,0,0,0,0
2018-11-06,SK,480x320,162,472,0,0,0,0,0,0
2018-11-06,GA,720x1280,11,2145,0,0,0,0,0,0
2018-11-06,LB,1280x728,14,2736,0,0,0,0,0,0
2018-11-06,DZ,480x320,9,63,0,0,0,0,0,0
2018-11-06,GD,300x250,436,663,0,0,0,0,0,0
2018-11-06,ET,768x1024,18,2290,1,5.55,0,.09,1.70,0
2018-11-06,ET,300x250,10,118,0,0,0,0,0,0
2018-11-06,NO,1280x760,3,581,0,0,0,0,0,0
2018-11-06,KI,728x1024,1,145,0,0,0,0,0,0
2018-11-06,VI,768x1024,58,5227,1,1.72,0,.02,1.70,0
2018-11-06,NA,400x728,1,190,0,0,0,0,0,0
2018-11-06,MC,1280x720,1,0,0,0,0,0,0,0
2018-11-06,LC,1024x768,20,436,0,0,0,0,0,0
2018-11-06,NO,1024x768,1524,146172,98,6.43,.19,.12,2.00,.01
2018-11-06,LU,480x320,0,9,0,0,0,0,0,0
2018-11-06,BJ,728x1280,2,127,0,0,0,0,0,0
2018-11-06,JP,728x1280,7,563,0,0,0,0,0,0
2018-11-06,GU,768x1024,115,18927,0,0,0,0,0,0
2018-11-06,US,360x600,0,63,0,0,0,0,0,0
2018-11-06,BT,1280x720,2,272,0,0,0,0,0,0
2018-11-06,LT,480x320,73,63,0,0,0,0,0,0
2018-11-06,PK,1280x720,5,1181,0,0,0,0,0,0
2018-11-06,ES,400x728,3,127,0,0,0,0,0,0
2018-11-06,CY,1280x728,1,127,0,0,0,0,0,0
2018-11-06,ID,1280x728,64,13181,0,0,0,0,0,0
2018-11-06,MN,720x1280,8,0,0,0,0,0,0,0
2018-11-06,CM,320x480,64,381,0,0,0,0,0,0
2018-11-06,BQ,1024x768,2,354,0,0,0,0,0,0
2018-11-06,DK,1280x720,1,27,0,0,0,0,0,0
2018-11-06,AM,320x480,41,3045,0,0,0,0,0,0
2018-11-06,IE,480x360,1,127,0,0,0,0,0,0
2018-11-06,AT,320x480,15230,93254,14,.09,.02,0,2.14,.02
2018-11-06,BM,720x1080,1,0,0,0,0,0,0,0
2018-11-06,IR,728x1024,11,827,0,0,0,0,0,0
2018-11-06,IT,400x728,5,218,0,0,0,0,0,0
2018-11-06,ID,720x1280,555,112781,8,1.44,.01,.02,1.76,.01
2018-11-06,BH,728x1024,21,6318,0,0,0,0,0,0
2018-11-06,KN,320x480,2,1809,0,0,0,0,0,0
2018-11-06,VI,300x250,463,1836,1,.21,0,0,1.65,0
2018-11-06,PA,1280x728,10,1772,0,0,0,0,0,0
2018-11-06,MR,768x1024,93,21781,0,0,0,0,0,0
2018-11-06,SE,728x1024,3266,644744,1337,40.93,2.62,.80,1.96,0
2018-11-06,BH,320x480,485,5809,2,.41,0,.01,2.71,0
2018-11-06,CG,728x1024,5,1190,0,0,0,0,0,0
2018-11-06,BG,300x250,22,772,0,0,0,0,0,0
2018-11-06,LU,1920x1080,1,0,0,0,0,0,0,0
2018-11-06,PE,1024x768,2298,213327,3,.13,0,0,1.66,0
2018-11-06,GH,1024x768,18,709,0,0,0,0,0,0
2018-11-06,LC,1920x1080,20,809,0,0,0,0,0,0
2018-11-06,HR,1920x1080,3,109,0,0,0,0,0,0
2018-11-06,GN,1024x768,8,1009,0,0,0,0,0,0
2018-11-06,PA,720x1280,47,4409,0,0,0,0,0,0
2018-11-06,NE,720x1280,5,1036,0,0,0,0,0,0
2018-11-06,MZ,1280x728,4,290,0,0,0,0,0,0
2018-11-06,GT,728x1024,3,1036,0,0,0,0,0,0
2018-11-06,KY,728x1280,2,136,0,0,0,0,0,0
2018-11-06,LV,320x480,167,890,0,0,0,0,0,0
2018-11-06,MV,1920x1080,4,654,0,0,0,0,0,0
2018-11-06,AR,720x1280,368,103436,1,.27,0,0,1.84,0
2018-11-06,GB,720x1280,705,97127,137,19.43,.25,.36,1.87,.24
2018-11-06,CH,1280x728,1,0,0,0,0,0,0,0
2018-11-06,MA,320x100,15,36,0,0,0,0,0,0
2018-11-06,GU,720x1280,20,4481,0,0,0,0,0,0
2018-11-06,BN,320x480,0,327,0,0,0,0,0,0
2018-11-06,KZ,1920x1080,11,1836,0,0,0,0,0,0
2018-11-06,LB,1280x720,94,29590,0,0,0,0,0,0
2018-11-06,TO,1024x768,2,190,0,0,0,0,0,0
2018-11-06,GB,1280x728,16,3945,0,0,0,0,0,0
2018-11-06,BE,300x250,6627,28090,17,.25,.04,0,2.63,.02
2018-11-06,US,360x594,0,63,0,0,0,0,0,0
2018-11-06,LA,400x728,1,27,0,0,0,0,0,0
2018-11-06,TC,1024x768,3,199,0,0,0,0,0,0
2018-11-06,PA,400x728,3,236,0,0,0,0,0,0
2018-11-06,AW,320x480,31,54,0,0,0,0,0,0
2018-11-06,SY,300x250,0,218,0,0,0,0,0,0
2018-11-06,KZ,720x1280,2,0,0,0,0,0,0,0
2018-11-06,DE,720x1280,1553,186290,120,7.72,.25,.16,2.14,0
2018-11-06,GM,1280x720,2,0,0,0,0,0,0,0
2018-11-06,KI,768x1024,9,1290,1,11.11,0,.16,1.50,0
2018-11-06,PS,768x1024,213,29972,7,3.28,.01,.05,1.55,.01
2018-11-06,LK,728x1280,20,3963,0,0,0,0,0,0
2018-11-06,FR,300x250,38334,749535,19,.04,.04,0,2.50,.03
2018-11-06,CU,1280x720,1,318,0,0,0,0,0,0
2018-11-06,LR,1024x768,5,99,0,0,0,0,0,0
2018-11-06,FM,728x1024,5,527,0,0,0,0,0,0
2018-11-06,IN,1024x768,1036,165508,3,.28,0,0,1.76,0
2018-11-06,EE,480x320,62,4454,0,0,0,0,0,0
2018-11-06,AR,400x728,45,15090,1,2.22,0,.05,2.50,0
2018-11-06,AE,570x430,1,36,0,0,0,0,0,0
2018-11-06,ZM,720x1280,23,4599,0,0,0,0,0,0
2018-11-06,DE,1280x728,23,5927,7,30.43,.01,.64,2.11,0
2018-11-06,BS,300x250,0,218,0,0,0,0,0,0
2018-11-06,IN,1280x760,1,90,0,0,0,0,0,0
2018-11-06,MC,320x480,4,418,0,0,0,0,0,0
2018-11-06,FR,728x1024,186,42045,1,.53,0,0,1.74,0
2018-11-06,CU,1280x728,1,136,0,0,0,0,0,0
2018-11-06,QA,1280x728,0,454,0,0,0,0,0,0
2018-11-06,NA,728x1024,14,2318,0,0,0,0,0,0
2018-11-06,MZ,1280x720,4,163,0,0,0,0,0,0
2018-11-06,YE,1280x720,1,0,0,0,0,0,0,0
2018-11-06,DE,1280x720,414,56045,50,12.07,.10,.24,2.01,0
2018-11-06,MZ,768x1024,33,4199,0,0,0,0,0,0
2018-11-06,CA,480x320,5402,231990,406,7.51,.58,.10,1.43,.33
2018-11-06,IE,320x50,0,54,0,0,0,0,0,0
2018-11-06,PY,320x50,1,0,0,0,0,0,0,0
2018-11-06,US,728x400,1139,52654,297,26.07,.52,.46,1.77,.41
2018-11-06,GB,320x50,1,354,0,0,0,0,0,0
2018-11-06,KW,728x1280,845,422826,102,12.07,.17,.21,1.76,0
2018-11-06,CZ,720x1080,1,99,0,0,0,0,0,0
2018-11-06,BB,768x1024,27,3145,0,0,0,0,0,0
2018-11-06,CY,768x1024,104,17263,1,.96,0,.01,1.50,0
2018-11-06,ME,768x1024,146,23909,1,.68,0,.01,1.80,0
2018-11-06,CN,320x480,535,26763,0,0,0,0,0,0
2018-11-06,SE,400x728,60,9599,19,31.66,.03,.66,2.09,0
2018-11-06,GU,728x1280,23,3118,0,0,0,0,0,0
2018-11-06,RW,768x1024,13,1627,0,0,0,0,0,0
2018-11-06,MR,1280x728,5,1754,0,0,0,0,0,0
2018-11-06,IL,320x480,4786,20718,0,0,0,0,0,0
2018-11-06,KY,1280x728,1,0,0,0,0,0,0,0
2018-11-06,JM,768x1024,46,6563,0,0,0,0,0,0
2018-11-06,AE,300x250,9199,77381,0,0,0,0,0,0
2018-11-06,NE,728x1280,4,245,0,0,0,0,0,0
2018-11-06,ZA,320x100,36,99,0,0,0,0,0,0
2018-11-06,GT,1024x768,79,18709,11,13.92,.01,.22,1.61,.01
2018-11-06,MF,768x1024,8,963,0,0,0,0,0,0
2018-11-06,SK,1024x768,7,1990,0,0,0,0,0,0
2018-11-06,ZA,480x360,155,33099,0,0,0,0,0,0
2018-11-06,SE,728x1280,2930,493181,1002,34.19,1.95,.66,1.95,0
2018-11-06,TL,720x1280,1,0,0,0,0,0,0,0
2018-11-06,SG,720x1280,6200,501781,103,1.66,.17,.02,1.69,.16
2018-11-06,IL,1024x768,41,7009,0,0,0,0,0,0
2018-11-06,JM,1280x720,4,5509,0,0,0,0,0,0
2018-11-06,US,594x360,0,254,0,0,0,0,0,0
2018-11-06,SB,300x250,13,18,0,0,0,0,0,0
2018-11-06,RU,1920x1080,32,4445,0,0,0,0,0,0
2018-11-06,TH,400x728,4,145,0,0,0,0,0,0
2018-11-06,IR,0x0,5,54,0,0,0,0,0,0
2018-11-06,US,400x300,1605,388681,1118,69.65,2.83,1.76,2.53,1.98
2018-11-06,AL,1920x1080,2,136,0,0,0,0,0,0
2018-11-06,SM,300x250,2,0,0,0,0,0,0,0
2018-11-06,JP,0x0,0,9,0,0,0,0,0,0
2018-11-06,SG,1280x728,30,10118,0,0,0,0,0,0
2018-11-06,MZ,480x360,1,90,0,0,0,0,0,0
2018-11-06,AL,320x480,103,372,0,0,0,0,0,0
2018-11-06,MC,1920x1080,5,72,0,0,0,0,0,0
2018-11-06,RO,720x1280,5,1745,0,0,0,0,0,0
2018-11-06,MV,720x1280,4,1690,0,0,0,0,0,0
2018-11-06,PF,300x250,32,372,0,0,0,0,0,0
2018-11-06,BO,1920x1080,1,0,0,0,0,0,0,0
2018-11-06,CZ,300x250,3652,16163,0,0,0,0,0,0
2018-11-06,MU,768x1024,81,10645,0,0,0,0,0,0
2018-11-06,NC,728x1024,16,2590,0,0,0,0,0,0
2018-11-06,SL,1280x720,2,9,0,0,0,0,0,0
2018-11-06,US,320x528,0,99,0,0,0,0,0,0
2018-11-06,AF,90x75,1,0,0,0,0,0,0,0
2018-11-06,PK,480x360,1,672,0,0,0,0,0,0
2018-11-06,RE,768x1024,7,772,0,0,0,0,0,0
2018-11-06,LA,320x100,1,0,0,0,0,0,0,0
2018-11-06,VE,720x1280,3,527,0,0,0,0,0,0
2018-11-06,IQ,728x1280,21,3299,0,0,0,0,0,0
2018-11-06,VI,1024x768,27,3009,1,3.70,0,.05,1.50,0
2018-11-06,KY,320x480,17,1045,0,0,0,0,0,0
2018-11-06,AE,768x1024,5757,899617,2514,43.66,4.02,.69,1.59,3.40
2018-11-06,DM,768x1024,12,663,0,0,0,0,0,0
2018-11-06,US,304x456,25,290,0,0,0,0,0,0
2018-11-06,CO,1280x720,279,81090,14,5.01,.02,.07,1.54,0
2018-11-06,GU,1280x720,17,3445,0,0,0,0,0,0
2018-11-06,DE,320x100,4857,14718,0,0,0,0,0,0
2018-11-06,AT,768x1024,273,34090,21,7.69,.03,.12,1.57,.03
2018-11-06,NL,1280x728,79,28581,9,11.39,.01,.20,1.81,0
2018-11-06,ZM,728x1024,20,2863,0,0,0,0,0,0
2018-11-06,MM,1920x1080,17,1327,0,0,0,0,0,0
2018-11-06,KR,320x100,71,199,0,0,0,0,0,0
2018-11-06,MM,1024x768,829,10063,6,.72,.01,.01,2.10,0
2018-11-06,GP,480x320,0,581,0,0,0,0,0,0
2018-11-06,PK,320x480,720,24263,1,.13,0,0,2.02,0
2018-11-06,DK,728x1280,11,4154,0,0,0,0,0,0
2018-11-06,CO,284x236,138,263,0,0,0,0,0,0
2018-11-06,CA,728x400,139,9972,11,7.91,.01,.11,1.51,.01
2018-11-06,MH,728x1024,17,2545,0,0,0,0,0,0
2018-11-06,KR,1920x1080,5,9318,0,0,0,0,0,0
2018-11-06,RE,0x0,0,9,0,0,0,0,0,0
2018-11-06,LA,1024x768,336,51899,2,.59,0,0,1.50,0
2018-11-06,LK,1280x720,1,672,0,0,0,0,0,0
2018-11-06,NA,1280x728,5,1309,0,0,0,0,0,0
2018-11-06,ZM,1024x768,10,1518,0,0,0,0,0,0
2018-11-06,MX,320x50,4519,51609,0,0,0,0,0,0
2018-11-06,BS,480x320,92,136,0,0,0,0,0,0
2018-11-06,KH,1024x768,4,490,0,0,0,0,0,0
2018-11-06,TD,480x320,1,0,0,0,0,0,0,0
2018-11-06,TN,1920x1080,16,463,0,0,0,0,0,0
2018-11-06,NL,720x1280,120,27063,1,.83,0,.01,2.02,0
2018-11-06,ML,320x480,33,11936,0,0,0,0,0,0
2018-11-06,KW,320x100,16,9,0,0,0,0,0,0
2018-11-06,LK,1280x728,9,1290,0,0,0,0,0,0
2018-11-06,IQ,720x1280,26,6099,0,0,0,0,0,0
2018-11-06,BE,320x50,0,18,0,0,0,0,0,0
2018-11-06,VE,728x1280,4,1327,0,0,0,0,0,0
2018-11-06,FJ,768x1024,157,18809,1,.63,0,0,1.50,0
2018-11-06,SE,768x1024,9592,1394371,2798,29.17,5.50,.57,1.96,.95
2018-11-06,EG,728x1280,7,2272,0,0,0,0,0,0
2018-11-06,AR,320x100,19,72,0,0,0,0,0,0
2018-11-06,BB,728x1024,3,90,0,0,0,0,0,0
2018-11-06,TJ,1280x728,1,136,0,0,0,0,0,0
2018-11-06,IL,300x250,148,2336,0,0,0,0,0,0
2018-11-06,MD,720x1280,6,1245,0,0,0,0,0,0
2018-11-06,US,630x357,0,1172,0,0,0,0,0,0
2018-11-06,HU,1280x728,11,2563,8,72.72,.01,1.30,1.80,0
2018-11-06,TL,300x250,11,45,0,0,0,0,0,0
2018-11-06,SN,720x1280,6,2636,0,0,0,0,0,0
2018-11-06,SI,1024x768,0,18,0,0,0,0,0,0
2018-11-06,PH,480x320,275,827,0,0,0,0,0,0
2018-11-06,CZ,480x320,4852,25645,0,0,0,0,0,0
2018-11-06,BI,728x1024,5,4799,0,0,0,0,0,0
2018-11-06,MD,400x728,1,72,0,0,0,0,0,0
2018-11-06,GN,1280x728,1,0,0,0,0,0,0,0
2018-11-06,CL,728x1280,136,36681,8,5.88,.01,.10,1.76,0
2018-11-06,SB,1024x768,6,736,0,0,0,0,0,0
2018-11-06,LT,768x1024,78,16018,0,0,0,0,0,0
2018-11-06,AR,728x1280,1034,301999,9,.87,.01,.01,1.76,0
2018-11-06,SN,1280x728,2,227,0,0,0,0,0,0
2018-11-06,GT,720x1280,3,4172,0,0,0,0,0,0
2018-11-06,DE,640x480,6,781,1,16.66,0,.37,2.25,0
2018-11-06,US,684x412,0,90,0,0,0,0,0,0
2018-11-06,NO,640x360,0,36,0,0,0,0,0,0
2018-11-06,TM,1024x768,2,154,0,0,0,0,0,0
2018-11-06,CM,728x1024,15,1936,0,0,0,0,0,0
2018-11-06,CA,400x720,36,2327,2,5.55,0,.08,1.61,0
2018-11-06,ZA,1920x1080,661,102708,148,22.39,.24,.37,1.67,0
2018-11-06,TT,1024x768,19,3281,0,0,0,0,0,0
2018-11-06,CO,1280x728,37,12699,2,5.40,0,.08,1.60,0
2018-11-06,DE,400x728,90,22527,4,4.44,0,.09,2.20,0
2018-11-06,US,400x0,0,9,0,0,0,0,0,0
2018-11-06,DJ,320x480,17,327,0,0,0,0,0,0
2018-11-06,KZ,768x1024,103,14536,1,.97,0,.01,1.82,0
2018-11-06,MF,320x480,9,27,0,0,0,0,0,0
2018-11-06,PR,1280x728,1,1063,0,0,0,0,0,0
2018-11-06,RE,728x1024,2,18,0,0,0,0,0,0
2018-11-06,PL,320x480,3334,24754,4,.11,0,0,2.25,0
2018-11-06,NZ,400x728,40,8790,0,0,0,0,0,0
2018-11-06,GQ,300x250,21,136,0,0,0,0,0,0
2018-11-06,LB,720x1080,3,418,0,0,0,0,0,0
2018-11-06,KY,300x250,44,54,0,0,0,0,0,0
2018-11-06,UA,480x360,1,0,0,0,0,0,0,0
2018-11-06,MG,728x1280,4,281,0,0,0,0,0,0
2018-11-06,FI,300x250,2629,8272,10,.38,.02,0,2.07,.01
2018-11-06,KR,728x1280,4,599,0,0,0,0,0,0
2018-11-06,KH,300x250,86,736,0,0,0,0,0,0
2018-11-06,US,424x800,0,9,0,0,0,0,0,0
2018-11-06,PE,300x250,3328,12027,19,.57,.02,0,1.53,.02
2018-11-06,SA,728x1024,1219,221663,20,1.64,.03,.03,1.85,0
2018-11-06,TG,720x1280,1,0,0,0,0,0,0,0
2018-11-06,BF,300x250,84,399,0,0,0,0,0,0
2018-11-06,GD,1024x768,50,2027,0,0,0,0,0,0
2018-11-06,FR,720x1280,171,36272,5,2.92,0,.05,1.71,0
2018-11-06,NE,1024x768,9,1754,0,0,0,0,0,0
2018-11-06,NI,1280x720,0,36,0,0,0,0,0,0
2018-11-06,GE,1024x768,10,2099,0,0,0,0,0,0
2018-11-06,KN,300x250,7,9,0,0,0,0,0,0
2018-11-06,BE,1920x1080,114,6136,4,3.50,0,.06,1.90,0
2018-11-06,MU,320x480,54,172,0,0,0,0,0,0
2018-11-06,TL,768x1024,30,4518,0,0,0,0,0,0
2018-11-06,ID,1024x768,22196,2752742,160,.72,.27,.01,1.74,.27
2018-11-06,EG,728x1024,27,5154,0,0,0,0,0,0
2018-11-06,HN,1024x768,48,8363,0,0,0,0,0,0
2018-11-06,SG,1280x720,1181,109772,39,3.30,.07,.05,1.80,0
2018-11-06,CV,768x1024,11,2336,0,0,0,0,0,0
2018-11-06,FR,1280x728,44,11627,0,0,0,0,0,0
2018-11-06,FR,1280x720,65,11590,5,7.69,0,.14,1.85,0
2018-11-06,SK,1920x1080,47,2963,0,0,0,0,0,0
2018-11-06,US,768x1042,1,263,1,100.00,0,3.75,3.75,0
2018-11-06,NI,720x1280,3,781,0,0,0,0,0,0
2018-11-06,SX,1280x720,5,4199,0,0,0,0,0,0
2018-11-06,VC,768x1024,29,4454,0,0,0,0,0,0
2018-11-06,LY,720x1280,19,4399,0,0,0,0,0,0
2018-11-06,BN,728x1024,1,190,0,0,0,0,0,0
2018-11-06,KE,1024x768,29,481,0,0,0,0,0,0
2018-11-06,ZA,320x480,76590,1246116,300,.39,.61,0,2.06,.39
2018-11-06,JM,1280x728,1,145,0,0,0,0,0,0
2018-11-06,IN,640x480,0,36,0,0,0,0,0,0
2018-11-06,CR,1920x1080,256,45963,50,19.53,.07,.30,1.54,0
2018-11-06,CA,1920x1080,72932,8003691,16440,22.54,27.32,.37,1.66,24.90
2018-11-06,SX,1920x1080,22,1090,0,0,0,0,0,0
2018-11-06,SK,320x480,1125,6536,0,0,0,0,0,0
2018-11-06,SV,320x480,172,327,0,0,0,0,0,0
2018-11-06,NL,480x360,2,290,0,0,0,0,0,0
2018-11-06,AE,480x360,1,45,0,0,0,0,0,0
2018-11-06,AE,320x100,98,236,1,1.02,0,.02,2.40,0
2018-11-06,MN,400x728,8,927,0,0,0,0,0,0
2018-11-06,HU,320x480,1871,10709,0,0,0,0,0,0
2018-11-06,TO,300x250,20,18,0,0,0,0,0,0
